N6705B exported datalog

"Sample interval: 0.0149914"
"Trigger sample: 0"
"Date: Mon May 11 12:14:34 2026"

Sample,"Volt avg 1","Curr avg 1","Volt avg 2","Curr avg 2"
44,5.00067,0.00946251,4.99977,0.00964712
45,5.00068,0.00946866,4.99981,0.00964218
46,5.00069,0.00946493,4.9998,0.00964992
47,5.0007,0.00945061,4.99979,0.00964175
48,5.00066,0.00945681,4.99978,0.00965514
49,5.00066,0.00945739,4.99977,0.00965061
50,5.00065,0.00946205,4.99976,0.00965054
51,5.00068,0.00946138,4.99977,0.00965022
52,5.00068,0.00946509,4.9998,0.00965678
53,5.00068,0.00945944,4.99977,0.00965825
54,5.00069,0.00945556,4.99978,0.00964308
55,5.00069,0.00946083,4.99977,0.00965406
56,5.00066,0.00946571,4.99979,0.00964748
57,5.00068,0.00946424,4.99976,0.00965452
58,5.00066,0.00945645,4.99979,0.00965448
59,5.00068,0.00946611,4.99979,0.00965469
60,5.00067,0.00946597,4.99976,0.00965521
61,5.00071,0.00945594,4.99977,0.00964794
62,5.00069,0.0094599,4.99978,0.00964482
63,5.00071,0.00946369,4.99977,0.00965344
64,5.00068,0.00946152,4.99976,0.00964893
65,5.00069,0.00945116,4.99978,0.00965497
66,5.0007,0.009455,4.99978,0.00965313
67,5.00067,0.00945543,4.99979,0.0096558
68,5.00068,0.00946138,4.99976,0.00965071
69,5.00071,0.00946603,4.99978,0.00965021
70,5.00069,0.00946773,4.99977,0.00965883
71,5.0007,0.00945423,4.9998,0.00964574
72,5.00069,0.00945215,4.99977,0.00964618
73,5.00066,0.00946489,4.99976,0.00964993
74,5.00068,0.00946179,4.99977,0.00964472
75,5.00069,0.00946027,4.99978,0.00964705
76,5.00065,0.00946272,4.99978,0.00964991
77,5.00069,0.00946398,4.99978,0.00964955
78,5.00066,0.00946148,4.99978,0.00965005
79,5.00069,0.00944987,4.99975,0.00964714
80,5.00068,0.00945929,4.99977,0.00965317
81,5.00066,0.00945853,4.99979,0.00964536
82,5.00067,0.00946541,4.9998,0.00965428
83,5.0007,0.00946142,4.99979,0.00966226
84,5.00069,0.0094672,4.99976,0.00964153
85,5.00067,0.00945803,4.99976,0.00964075
86,5.00068,0.00945432,4.99977,0.00964363
87,5.00063,0.00946289,4.99978,0.00964865
88,5.00068,0.00945873,4.99977,0.00964092
89,5.00068,0.00945968,4.99978,0.00965533
90,5.00069,0.00946038,4.99979,0.0096453
91,5.00068,0.00946552,4.99976,0.00964625
92,5.00068,0.00946277,4.99979,0.00964265
93,5.00069,0.00946532,4.99979,0.00964769
94,5.00067,0.00945755,4.99979,0.0096434
95,5.00069,0.00946239,4.99979,0.00964311
96,5.00067,0.00946897,4.99977,0.00964384
97,5.00069,0.00947143,4.99979,0.00964937
98,5.00068,0.00946331,4.99978,0.00965117
99,5.0007,0.00946604,4.99976,0.00965343
100,5.00066,0.00946393,4.99977,0.00964942
101,5.00066,0.00946167,4.99979,0.00965248
102,5.00067,0.00946138,4.99976,0.00964326
103,5.00068,0.00946703,4.99979,0.00965114
104,5.00067,0.00946318,4.99975,0.00964593
105,5.00066,0.00946539,4.99978,0.00965412
106,5.00068,0.00946772,4.99978,0.00964552
107,5.00067,0.00946826,4.99977,0.00964816
108,5.00067,0.00946082,4.99978,0.00965127
109,5.0007,0.00945598,4.99977,0.0096498
110,5.00071,0.00947422,4.99979,0.00965161
111,5.00068,0.00946659,4.99979,0.00963932
112,5.0007,0.00946366,4.9998,0.00964365
113,5.00067,0.00946023,4.99977,0.00965673
114,5.00071,0.00945502,4.99977,0.0096518
115,5.00069,0.00945578,4.9998,0.00964711
116,5.00068,0.00946676,4.99978,0.00964625
117,5.0007,0.0094563,4.99976,0.00965648
118,5.00071,0.00946821,4.99981,0.00965411
119,5.00068,0.00946502,4.99976,0.00963783
120,5.00069,0.00946295,4.99977,0.00964955
121,5.00068,0.00946306,4.99977,0.00964214
122,5.00069,0.00946353,4.99978,0.00964532
123,5.00066,0.00946662,4.99978,0.00964887
124,5.00068,0.00946083,4.99979,0.00964468
125,5.00065,0.00946176,4.99979,0.0096522
126,5.00066,0.00946789,4.99976,0.00964528
127,5.00069,0.00946841,4.99978,0.00965223
128,5.00066,0.00946068,4.9998,0.00965005
129,5.00068,0.00945614,4.9998,0.0096418
130,5.00066,0.00947514,4.99978,0.00965195
131,5.00071,0.00946257,4.99977,0.00964642
132,5.00069,0.00946034,4.99981,0.0096466
133,5.00069,0.0094682,4.99978,0.0096457
134,5.00068,0.0094723,4.99975,0.00963899
135,5.00067,0.00946108,4.99976,0.00965238
136,5.00069,0.0094727,4.99977,0.00964622
137,5.00067,0.00946124,4.99979,0.0096488
138,5.00067,0.00946999,4.99977,0.00964302
139,5.00067,0.00946111,4.99975,0.00964663
140,5.00067,0.00946609,4.99975,0.00964905
141,5.0007,0.00946773,4.99981,0.00965105
142,5.00068,0.00946586,4.99977,0.00965347
143,5.00068,0.0094624,4.99975,0.00964199
144,5.0007,0.00947327,4.9998,0.0096453
145,5.00067,0.00946993,4.99976,0.00965204
146,5.00068,0.0094647,4.99976,0.00964887
147,5.00069,0.0098858,4.99977,0.00966368
148,5.0007,0.0101426,4.99978,0.0096714
149,5.00066,0.00946181,4.9998,0.00964716
150,5.00067,0.00947439,4.9998,0.0103719
151,5.00068,0.00949263,4.99982,0.00998
152,5.00067,0.00945105,4.99979,0.00964806
153,5.00066,0.00949957,4.99981,0.0096857
154,5.00066,0.00947759,4.99979,0.00965593
155,5.00067,0.00946258,4.99977,0.00963446
156,5.00071,0.00947038,4.99975,0.00962878
157,5.00065,0.00947725,4.99979,0.00963103
158,5.00071,0.00947107,4.99978,0.00962715
159,5.0007,0.00945869,4.99977,0.0096406
160,5.00069,0.0094701,4.99979,0.0096376
161,5.00069,0.00947249,4.99978,0.00963773
162,5.00068,0.00946424,4.99976,0.00963637
163,5.00069,0.00946574,4.99976,0.00963663
164,5.0007,0.0094599,4.99978,0.00963242
165,5.00064,0.00946507,4.99976,0.00962934
166,5.00073,0.00947055,4.99975,0.00962843
167,5.00066,0.00946667,4.99979,0.00963426
168,5.00071,0.00945839,4.99979,0.00963527
169,5.00069,0.00956264,4.9998,0.00964558
170,5.00069,0.0104737,4.9998,0.00967603
171,5.00068,0.00947244,4.99977,0.0096538
172,5.00067,0.00947604,4.9998,0.00984193
173,5.00068,0.00949027,4.99982,0.0105025
174,5.00069,0.00945224,4.99979,0.00964555
175,5.0007,0.00946622,4.99977,0.00966289
176,5.00069,0.00950004,4.99983,0.0096784
177,5.00067,0.00944358,4.9998,0.00963263
178,5.0007,0.0094536,4.99978,0.00963767
179,5.00069,0.00944812,4.99977,0.00963779
180,5.00069,0.00944594,4.99976,0.00963016
181,5.00068,0.00945055,4.99979,0.00963132
182,5.00067,0.00945287,4.99976,0.00963453
183,5.00067,0.00946246,4.99975,0.00963305
184,5.00069,0.00944652,4.99981,0.0096289
185,5.00069,0.00945309,4.99979,0.00962721
186,5.00069,0.00945306,4.99978,0.00962625
187,5.00069,0.0094599,4.99978,0.00962543
188,5.00069,0.00945984,4.99978,0.00962854
189,5.0007,0.00945504,4.99975,0.00963516
190,5.00071,0.00946832,4.99981,0.0096552
191,5.00071,0.00993506,4.99977,0.00964866
192,5.00068,0.010085,4.99977,0.00967754
193,5.00071,0.00948919,4.9998,0.00967365
194,5.00069,0.00949602,4.99984,0.0104091
195,5.00067,0.00947527,4.99978,0.00994885
196,5.00068,0.00948179,4.99978,0.00966908
197,5.00067,0.0094722,4.9998,0.00965789
198,5.00068,0.00947185,4.99978,0.0096397
199,5.00069,0.00944856,4.99981,0.00963603
200,5.00069,0.00945106,4.99979,0.00963532
201,5.00067,0.00944937,4.99979,0.0096298
202,5.0007,0.00945231,4.99976,0.00963403
203,5.00069,0.00945751,4.99976,0.00964211
204,5.00067,0.00944826,4.9998,0.00962619
205,5.00068,0.00944847,4.99976,0.00962964
206,5.00067,0.00944562,4.9998,0.00963387
207,5.00067,0.00945405,4.99978,0.00963471
208,5.00067,0.00945257,4.99979,0.00963134
209,5.00067,0.0094528,4.9998,0.009633
210,5.00068,0.00945602,4.99976,0.00963918
211,5.00069,0.00944921,4.99981,0.00962827
212,5.00069,0.00950628,4.99979,0.00964082
213,5.00072,0.0105132,4.99976,0.00966748
214,5.00069,0.00947655,4.99977,0.00966339
215,5.00068,0.00947614,4.9998,0.0103454
216,5.0007,0.00950835,4.9998,0.0100077
217,5.00068,0.00946076,4.99983,0.0096688
218,5.00068,0.00948028,4.9998,0.00966538
219,5.00066,0.00948334,4.9998,0.00966872
220,5.00067,0.00945292,4.99976,0.00965184
221,5.00068,0.00945584,4.99976,0.00965419
222,5.00068,0.0094564,4.99978,0.00964578
223,5.00068,0.0094515,4.99979,0.00965285
224,5.00068,0.00944686,4.99981,0.00965335
225,5.00068,0.00944923,4.99979,0.00965218
226,5.00067,0.00945029,4.99975,0.00965315
227,5.00068,0.00945609,4.99978,0.00965395
228,5.0007,0.00944447,4.99979,0.00964804
229,5.00068,0.00944973,4.99976,0.00964811
230,5.00065,0.00945255,4.9998,0.00965188
231,5.00067,0.00944599,4.9998,0.00965559
232,5.00069,0.00944603,4.9998,0.00964601
233,5.00067,0.00945363,4.99977,0.00964582
234,5.00066,0.00946893,4.99978,0.00967029
235,5.0007,0.0100079,4.99977,0.00966426
236,5.00068,0.0100224,4.99977,0.00967729
237,5.00068,0.00945411,4.99979,0.00965215
238,5.00068,0.00947144,4.99981,0.00994839
239,5.00068,0.00947576,4.99981,0.0104325
240,5.00066,0.00946627,4.9998,0.00963677
241,5.00069,0.00946652,4.99979,0.00965908
242,5.00067,0.00949576,4.99977,0.00967524
243,5.00067,0.00947582,4.99978,0.00963755
244,5.00066,0.00946876,4.9998,0.00963406
245,5.00071,0.00946714,4.99978,0.00963149
246,5.0007,0.00946389,4.99978,0.00963314
247,5.00064,0.00946209,4.99979,0.0096222
248,5.00068,0.00946679,4.99978,0.00965252
249,5.00069,0.00946816,4.99977,0.00962687
250,5.00067,0.0094751,4.99981,0.00963496
251,5.00069,0.00947085,4.99979,0.00963584
252,5.00067,0.00946091,4.99979,0.00962675
253,5.0007,0.00946338,4.99977,0.00962918
254,5.00065,0.00946818,4.9998,0.00963119
255,5.00066,0.00946124,4.99977,0.00963058
256,5.00071,0.00947289,4.99977,0.00963489
257,5.00065,0.00947869,4.99978,0.00965397
258,5.00073,0.0103755,4.99975,0.00965885
259,5.00068,0.00963312,4.99976,0.00965705
260,5.00068,0.00947444,4.99977,0.00989143
261,5.00068,0.00949556,4.99983,0.0104518
262,5.00067,0.00946524,4.99979,0.00964481
263,5.00067,0.00947503,4.99978,0.009633
264,5.00067,0.00947205,4.99978,0.00964656
265,5.00066,0.00949526,4.99981,0.00968118
266,5.00069,0.00944465,4.99978,0.00964033
267,5.00069,0.00945094,4.99977,0.0096292
268,5.00069,0.0094556,4.9998,0.00963321
269,5.00068,0.00944469,4.99979,0.00963167
270,5.00069,0.00945013,4.99979,0.00963432
271,5.00071,0.0094462,4.99977,0.00962842
272,5.00067,0.00945011,4.9998,0.00963096
273,5.00068,0.00945115,4.99978,0.00963878
274,5.00068,0.00945979,4.99979,0.00963059
275,5.00068,0.00945503,4.99979,0.0096377
276,5.00068,0.00945431,4.99979,0.00963828
277,5.00065,0.00945391,4.99981,0.00963721
278,5.00067,0.00945088,4.99978,0.00962913
279,5.00071,0.00944795,4.99983,0.00962947
280,5.00067,0.00946575,4.99978,0.00964622
281,5.00069,0.0104227,4.99976,0.00966573
282,5.00071,0.00960656,4.9998,0.00966335
283,5.00068,0.00949458,4.99979,0.0098509
284,5.00066,0.00947843,4.99981,0.0105242
285,5.00067,0.00948996,4.99977,0.00964581
286,5.00069,0.00947621,4.99978,0.00966385
287,5.0007,0.00949293,4.99978,0.00968509
288,5.00067,0.00944917,4.99976,0.00963472
289,5.00068,0.00945313,4.99977,0.00963655
290,5.00066,0.00945915,4.99976,0.00964264
291,5.00066,0.00945873,4.99978,0.0096351
292,5.00069,0.00944781,4.9998,0.00962846
293,5.00069,0.00945262,4.99976,0.00963322
294,5.00069,0.00945611,4.99975,0.00962734
295,5.00068,0.00945818,4.99977,0.0096293
296,5.00073,0.00946082,4.99976,0.00963475
297,5.0007,0.0094513,4.99979,0.00964352
298,5.00073,0.0094535,4.99979,0.00963462
299,5.0007,0.00945209,4.99981,0.00963279
300,5.00068,0.00945012,4.99978,0.00963444
301,5.00068,0.00945315,4.99977,0.00964412
302,5.00066,0.00972817,4.99977,0.00966007
303,5.00071,0.0102859,4.99978,0.00967176
304,5.00068,0.00947229,4.99978,0.00964918
305,5.00068,0.00948201,4.9998,0.0102819
306,5.00067,0.00950089,4.99983,0.0100953
307,5.00067,0.0094493,4.99976,0.00964959
308,5.00071,0.00949315,4.99981,0.00968273
309,5.00068,0.00947887,4.9998,0.00965503
310,5.00066,0.00947621,4.99977,0.00963968
311,5.00067,0.00946963,4.99979,0.00963756
312,5.00068,0.00946556,4.99976,0.00963154
313,5.00069,0.00946256,4.99976,0.0096356
314,5.00067,0.00946771,4.9998,0.0096439
315,5.00067,0.00945952,4.99979,0.00963058
316,5.0007,0.00946554,4.99979,0.00963731
317,5.00067,0.00946887,4.9998,0.00964331
318,5.00068,0.00945574,4.99976,0.00963691
319,5.00068,0.00947885,4.99978,0.00963955
320,5.00068,0.00945677,4.99979,0.0096309
321,5.00069,0.00945583,4.99979,0.00963245
322,5.00068,0.00946514,4.9998,0.00963353
323,5.00065,0.00947806,4.99978,0.00963485
324,5.00069,0.0102558,4.99978,0.00967358
325,5.00069,0.00976664,4.99977,0.00965493
326,5.0007,0.00947103,4.99977,0.00966148
327,5.00067,0.00948529,4.99985,0.0105013
328,5.00068,0.00947815,4.9998,0.00986839
329,5.0007,0.00948317,4.99976,0.00966138
330,5.00069,0.00949552,4.99978,0.0096743
331,5.00065,0.00946147,4.9998,0.00965739
332,5.00066,0.00945843,4.99979,0.00965494
333,5.00066,0.00945552,4.99982,0.00965431
334,5.00067,0.00945139,4.99977,0.00964192
335,5.00069,0.00944632,4.99979,0.00964639
336,5.00069,0.00945684,4.9998,0.0096484
337,5.00067,0.00945224,4.9998,0.00965461
338,5.00065,0.00944869,4.99977,0.00965607
339,5.00067,0.00946236,4.99977,0.00965344
340,5.00069,0.00945056,4.99978,0.00964952
341,5.00067,0.00944777,4.99982,0.00964824
342,5.00069,0.00945282,4.99978,0.00965027
343,5.0007,0.00945824,4.99981,0.00964792
344,5.00065,0.00945469,4.99976,0.00964711
345,5.00067,0.00945204,4.99978,0.00964345
346,5.0007,0.0102578,4.9998,0.00967565
347,5.00068,0.00977622,4.99977,0.00966619
348,5.00066,0.00947701,4.99978,0.00964935
349,5.00066,0.00946665,4.99981,0.0106715
350,5.00066,0.00949073,4.99983,0.00969271
351,5.00069,0.00948345,4.99978,0.00966437
352,5.00068,0.00948819,4.99977,0.00966912
353,5.00068,0.0094534,4.9998,0.00965925
354,5.00065,0.00944432,4.99981,0.00964361
355,5.00068,0.00945287,4.99974,0.00965356
356,5.00066,0.00945935,4.9998,0.00965567
357,5.00069,0.00944125,4.99978,0.00965825
358,5.00066,0.00944184,4.99978,0.00965025
359,5.00067,0.00944739,4.99981,0.00964976
360,5.00068,0.00944907,4.99978,0.00964503
361,5.00068,0.00944951,4.9998,0.00965245
362,5.00069,0.0094429,4.99978,0.00965035
363,5.00066,0.00945125,4.99979,0.00964755
364,5.00069,0.00944541,4.99981,0.00965086
365,5.00068,0.0094461,4.99978,0.00965441
366,5.00066,0.00944543,4.99978,0.00964445
367,5.00069,0.00945304,4.99977,0.0096552
368,5.00069,0.0102413,4.99978,0.00966876
369,5.00071,0.0097988,4.99979,0.00966355
370,5.00068,0.00948815,4.99979,0.00964519
371,5.0007,0.00948994,4.9998,0.0106944
372,5.00068,0.00948909,4.9998,0.00966485
373,5.00071,0.00948127,4.99981,0.00965949
374,5.00067,0.00949561,4.99978,0.00968225
375,5.00069,0.00945012,4.99976,0.00964526
376,5.00068,0.00945495,4.99977,0.00965693
377,5.00068,0.00945766,4.99979,0.00965485
378,5.00067,0.00945624,4.99977,0.00965678
379,5.00071,0.00945785,4.99979,0.00964612
380,5.00068,0.0094547,4.9998,0.00966081
381,5.00068,0.00945665,4.9998,0.00965697
382,5.00066,0.00944885,4.99979,0.00964919
383,5.00066,0.00945657,4.99976,0.0096562
384,5.00067,0.00945304,4.99977,0.00965154
385,5.00069,0.00944794,4.99977,0.009654
386,5.00067,0.00945698,4.99976,0.00965439
387,5.00065,0.00945461,4.99981,0.009651
388,5.00069,0.00945222,4.99977,0.00965152
389,5.0007,0.00945087,4.99978,0.00963918
390,5.00071,0.0102605,4.99978,0.00967277
391,5.00069,0.00976836,4.9998,0.00967041
392,5.0007,0.009473,4.99976,0.00964395
393,5.00069,0.00948133,4.99981,0.0104039
394,5.00067,0.00947799,4.99982,0.00997591
395,5.0007,0.00947114,4.9998,0.00965852
396,5.00067,0.00948973,4.99982,0.00967257
397,5.00068,0.00947997,4.99976,0.00965187
398,5.00068,0.00947794,4.99977,0.00963459
399,5.00067,0.0094725,4.9998,0.00963399
400,5.00066,0.00946453,4.99977,0.00963427
401,5.00066,0.00946524,4.99978,0.00963559
402,5.00066,0.009462,4.99979,0.00963948
403,5.00066,0.00947251,4.99977,0.0096389
404,5.00067,0.00946391,4.99978,0.0096377
405,5.00066,0.00946807,4.99976,0.00963697
406,5.00065,0.00946405,4.99978,0.0096401
407,5.00066,0.00946794,4.99979,0.00963228
408,5.00068,0.00946836,4.99979,0.00964085
409,5.00066,0.00945871,4.99981,0.00963341
410,5.00067,0.00947207,4.99979,0.0096491
411,5.00066,0.00945827,4.99974,0.00963427
412,5.0007,0.0102598,4.99979,0.00965591
413,5.00069,0.00977436,4.99977,0.00967781
414,5.00069,0.00947202,4.99976,0.00963829
415,5.00064,0.00948294,4.99983,0.0104354
416,5.00069,0.00949362,4.99982,0.00995679
417,5.00066,0.00948343,4.99978,0.0096602
418,5.00065,0.00948896,4.99979,0.00967532
419,5.00069,0.00948748,4.99979,0.00967034
420,5.00068,0.00947029,4.99975,0.00965357
421,5.00067,0.00947044,4.99977,0.00965665
422,5.00068,0.00947217,4.99977,0.0096595
423,5.0007,0.00947459,4.99976,0.00965756
424,5.00066,0.00947077,4.99976,0.00964918
425,5.00066,0.00945777,4.99978,0.00965719
426,5.00068,0.00946612,4.99978,0.00966381
427,5.00067,0.00946013,4.99977,0.00965322
428,5.0007,0.0094699,4.99976,0.00965369
429,5.00067,0.00947011,4.99979,0.009651
430,5.00066,0.00946398,4.99979,0.00965138
431,5.00067,0.00946179,4.9998,0.00964726
432,5.00069,0.00946948,4.99979,0.00965171
433,5.00069,0.00947509,4.99978,0.00965732
434,5.00069,0.00981791,4.9998,0.0096679
435,5.00071,0.0102167,4.99979,0.00968433
436,5.0007,0.00947464,4.99982,0.00964098
437,5.0007,0.00948076,4.99979,0.0104353
438,5.00069,0.00949417,4.99981,0.00992098
439,5.00067,0.00945619,4.99977,0.00962712
440,5.00069,0.00948723,4.99979,0.00966999
441,5.00067,0.00947793,4.99979,0.00966271
442,5.00068,0.00947065,4.99978,0.00964924
443,5.00065,0.00947332,4.99978,0.00965069
444,5.00065,0.00946459,4.99981,0.00964745
445,5.00065,0.00947182,4.99977,0.00965285
446,5.00067,0.0094685,4.99978,0.00964765
447,5.00069,0.00945807,4.99983,0.00964388
448,5.00067,0.00946751,4.99978,0.00964724
449,5.00068,0.00946845,4.99976,0.00965946
450,5.00067,0.00946787,4.99974,0.00967034
451,5.00067,0.00947418,4.9998,0.00965268
452,5.00067,0.00946807,4.99979,0.00965639
453,5.00066,0.00945736,4.99975,0.00964924
454,5.00069,0.0094662,4.99977,0.00965038
455,5.00065,0.00947248,4.99978,0.00964751
456,5.00069,0.00999953,4.99977,0.00966606
457,5.0007,0.010043,4.99978,0.0096759
458,5.00066,0.00945755,4.99979,0.00964699
459,5.00069,0.00949412,4.99979,0.0104366
460,5.00069,0.00947481,4.99981,0.00995333
461,5.00067,0.00947764,4.99979,0.00966317
462,5.00069,0.00947782,4.99976,0.0096698
463,5.00067,0.0094821,4.99981,0.00967034
464,5.00068,0.00944735,4.99976,0.00963897
465,5.00065,0.00945248,4.99978,0.00963245
466,5.00067,0.00945865,4.99979,0.00962983
467,5.00067,0.00945978,4.99978,0.00963864
468,5.00068,0.00945786,4.9998,0.00964115
469,5.00065,0.00944576,4.99979,0.00963634
470,5.00065,0.00945809,4.99976,0.0096372
471,5.00066,0.00945186,4.99977,0.00963691
472,5.00068,0.00944591,4.99979,0.00962723
473,5.00068,0.00944426,4.99977,0.00964382
474,5.00067,0.00945446,4.99976,0.00963973
475,5.00067,0.00944607,4.99978,0.00963314
476,5.00068,0.00944528,4.99978,0.00962898
477,5.00068,0.00945823,4.99979,0.00964414
478,5.00069,0.00945022,4.99977,0.00964311
479,5.00071,0.010525,4.99977,0.00966495
480,5.00069,0.00949895,4.9998,0.00965805
481,5.00068,0.00946655,4.99977,0.00965065
482,5.0007,0.00948003,4.99981,0.0104449
483,5.00066,0.00950805,4.99977,0.0099473
484,5.00063,0.00946011,4.99978,0.00964876
485,5.00065,0.00948055,4.9998,0.00965775
486,5.0007,0.00948723,4.99978,0.00967906
487,5.0007,0.00945731,4.99979,0.00963749
488,5.00068,0.00946986,4.99977,0.00963631
489,5.00067,0.00946468,4.9998,0.00963979
490,5.00067,0.00947762,4.99979,0.00964364
491,5.00069,0.00946702,4.9998,0.0096464
492,5.00066,0.00945945,4.9998,0.00963914
493,5.00066,0.0094651,4.99976,0.00962542
494,5.00066,0.00947437,4.99978,0.00962934
495,5.00068,0.00947171,4.99977,0.00963398
496,5.00065,0.00947545,4.99978,0.00964163
497,5.00067,0.00947746,4.9998,0.00963512
498,5.00067,0.00946,4.99978,0.00963913
499,5.00066,0.00946893,4.99978,0.0096379
500,5.00068,0.00946533,4.99977,0.00962373
501,5.00067,0.00946228,4.9998,0.00968089
502,5.00071,0.0106083,4.99981,0.00968248
503,5.00067,0.00948079,4.99979,0.00966221
504,5.00066,0.00949972,4.99982,0.0102872
505,5.0007,0.00947533,4.99979,0.0100102
506,5.00068,0.00948102,4.99977,0.00971648
507,5.00069,0.00947483,4.99978,0.00965461
508,5.00068,0.00949842,4.99978,0.00967853
509,5.00068,0.00944818,4.9998,0.00965672
510,5.00067,0.00946331,4.99978,0.00965099
511,5.00067,0.00945144,4.99977,0.00964857
512,5.00068,0.00945397,4.9998,0.0096549
513,5.00068,0.00944677,4.99979,0.00964637
514,5.00071,0.00945029,4.99981,0.00964708
515,5.00069,0.00944634,4.9998,0.00964965
516,5.00068,0.00944885,4.99979,0.0096367
517,5.00068,0.0094616,4.9998,0.00966133
518,5.00066,0.00944939,4.99978,0.0096499
519,5.00066,0.00944985,4.99978,0.00964738
520,5.00067,0.00944842,4.9998,0.0096409
521,5.00068,0.009449,4.99981,0.00964172
522,5.00068,0.00945377,4.99978,0.00965519
523,5.0007,0.00946001,4.99978,0.0096641
524,5.00067,0.00945741,4.99977,0.00966086
525,5.00073,0.0105204,4.99981,0.00965795
526,5.00069,0.00950035,4.99979,0.00965263
527,5.00069,0.00947194,4.99981,0.0100556
528,5.00069,0.00948635,4.99981,0.0103194
529,5.00069,0.00947831,4.99979,0.00961972
530,5.00067,0.00947958,4.99978,0.00965547
531,5.00069,0.00950258,4.99976,0.0096847
532,5.00068,0.00944811,4.99978,0.00963174
533,5.00068,0.00944778,4.99978,0.00963096
534,5.00067,0.00944625,4.99977,0.00962775
535,5.00071,0.00945295,4.99977,0.00962996
536,5.00069,0.00945506,4.99978,0.00962364
537,5.00066,0.00945196,4.9998,0.00963807
538,5.00067,0.00946194,4.99977,0.00962963
539,5.00066,0.00944898,4.99978,0.00962178
540,5.00071,0.00945129,4.99979,0.00962913
541,5.00069,0.00945393,4.99977,0.00962135
542,5.00069,0.00944924,4.9998,0.00963701
543,5.00068,0.00944884,4.99978,0.00963241
544,5.00068,0.0094503,4.99978,0.00963457
545,5.00066,0.0094556,4.9998,0.00962977
546,5.00067,0.00947782,4.99977,0.00965236
547,5.00074,0.0105157,4.99978,0.00965182
548,5.0007,0.00951871,4.99979,0.00966063
549,5.00069,0.00947664,4.99979,0.0103168
550,5.00072,0.00950601,4.9998,0.0100444
551,5.00068,0.00945395,4.99978,0.00962833
552,5.00067,0.00947154,4.99979,0.00965018
553,5.00067,0.00948149,4.99976,0.00967258
554,5.0007,0.0094785,4.99977,0.00966193
555,5.0007,0.009477,4.9998,0.00965393
556,5.00066,0.00946589,4.99979,0.00963984
557,5.00068,0.00947766,4.99975,0.00966024
558,5.00067,0.00947747,4.99978,0.00965187
559,5.00068,0.0094634,4.99978,0.00964961
560,5.00068,0.00946653,4.99977,0.00965606
561,5.0007,0.00947061,4.99981,0.00964801
562,5.00069,0.00946188,4.99979,0.00964744
563,5.00068,0.0094653,4.9998,0.00964751
564,5.00066,0.0094603,4.99979,0.00964155
565,5.00067,0.00946708,4.99977,0.00964208
566,5.00065,0.00945717,4.9998,0.00963985
567,5.00066,0.00947114,4.99977,0.00964421
568,5.00068,0.0094577,4.99979,0.00965585
569,5.0007,0.00946232,4.99977,0.00965321
570,5.00069,0.00946808,4.99979,0.00964988
571,5.00069,0.00946255,4.99979,0.00964989
572,5.0007,0.010274,4.99978,0.00966237
573,5.00067,0.00976943,4.99978,0.00967127
574,5.00067,0.00945481,4.99982,0.0096329
575,5.00071,0.00947499,4.99982,0.0104447
